-8.5,10.,0.,0.,0.
-8.,-10.,0.,0.,0.
-8.,-9.5,0.71,0.71,0.71
-8.,-9.,0.71,0.71,0.71
-8.,-8.5,0.71,0.71,0.71
-8.,-8.,0.71,0.71,0.71
-8.,-7.5,0.71,0.71,0.71
-8.,-7.,0.71,0.71,0.71
-8.,-6.5,0.71,0.71,0.71
-8.,-6.,0.71,0.71,0.71
-8.,6.,0.71,0.71,0.71
-8.,6.5,0.71,0.71,0.71
-8.,7.,0.71,0.71,0.71
-8.,7.5,0.71,0.71,0.71
-8.,8.,0.71,0.71,0.71
-8.,8.5,0.71,0.71,0.71
-8.,9.,0.71,0.71,0.71
-8.,9.5,0.71,0.71,0.71
-8.,10.,0.,0.,0.
-7.5,-10.,0.,0.,0.
-7.5,-9.5,0.71,0.71,0.71
-7.5,-9.,0.71,0.71,0.71
-7.5,-8.5,0.71,0.71,0.71
-7.5,-8.,0.71,0.71,0.71
-7.5,-7.5,0.71,0.71,0.71
-7.5,-7.,0.71,0.71,0.71
-7.5,7.,0.71,0.71,0.71
-7.5,7.5,0.71,0.71,0.71
-7.5,8.,0.71,0.71,0.71
-7.5,8.5,0.71,0.71,0.71
-7.5,9.,0.71,0.71,0.71
-7.5,9.5,0.71,0.71,0.71
-7.5,10.,0.,0.,0.
-7.,-10.,0.,0.,0.
-7.,-9.5,0.71,0.71,0.71
-7.,-9.,0.71,0.71,0.71
-7.,-8.5,0.71,0.71,0.71
-7.,-8.,0.71,0.71,0.71
-7.,-7.5,0.71,0.71,0.71
-7.,7.5,0.71,0.71,0.71
-7.,8.,0.71,0.71,0.71
-7.,8.5,0.71,0.71,0.71
-7.,9.,0.71,0.71,0.71
-7.,9.5,0.71,0.71,0.71
-7.,10.,0.,0.,0.
-6.5,-10.,0.,0.,0.
-6.5,-9.5,0.71,0.71,0.71
-6.5,-9.,0.71,0.71,0.71
-6.5,-8.5,0.71,0.71,0.71
-6.5,-8.,0.71,0.71,0.71
-6.5,8.,0.71,0.71,0.71
-6.5,8.5,0.71,0.71,0.71
-6.5,9.,0.71,0.71,0.71
-6.5,9.5,0.71,0.71,0.71
-6.5,10.,0.,0.,0.
-6.,-10.,0.,0.,0.
-6.,-9.5,0.71,0.71,0.71
-6.,-9.,0.71,0.71,0.71
-6.,-8.5,0.71,0.71,0.71
-6.,-8.,0.71,0.71,0.71
-6.,8.,0.71,0.71,0.71
-6.,8.5,0.71,0.71,0.71
-6.,9.,0.71,0.71,0.71
-6.,9.5,0.71,0.71,0.71
-6.,10.,0.,0.,0.
-5.5,-10.,0.,0.,0.
-5.5,-9.5,0.71,0.71,0.71
-5.5,-9.,0.71,0.71,0.71
-5.5,-8.5,0.71,0.71,0.71
-5.5,8.5,0.71,0.71,0.71
-5.5,9.,0.71,0.71,0.71
-5.5,9.5,0.71,0.71,0.71
-5.5,10.,0.,0.,0.
-5.,-10.,0.,0.,0.
-5.,-9.5,0.71,0.71,0.71
-5.,-9.,0.71,0.71,0.71
-5.,9.,0.71,0.71,0.71
-5.,9.5,0.71,0.71,0.71
-5.,10.,0.,0.,0.
-4.5,-10.,0.,0.,0.
-4.5,-9.5,0.71,0.71,0.71
-4.5,-9.,0.71,0.71,0.71
-4.5,9.,0.71,0.71,0.71
-4.5,9.5,0.71,0.71,0.71
-4.5,10.,0.,0.,0.
-4.,-10.,0.,0.,0.
-4.,-9.5,0.71,0.71,0.71
-4.,9.5,0.71,0.71,0.71
-4.,10.,0.,0.,0.
-3.5,-10.,0.,0.,0.
-3.5,-9.5,0.71,0.71,0.71
-3.5,9.5,0.71,0.71,0.71
-3.5,10.,0.,0.,0.
-3.,-10.,0.,0.,0.
-3.,10.,0.,0.,0.
-2.5,-10.,0.,0.,0.
-2.5,10.,0.,0.,0.
-2.,-10.,0.,0.,0.
-2.,10.,0.,0.,0.
-1.5,-10.,0.,0.,0.
-1.5,10.,0.,0.,0.
-1.,-10.,0.,0.,0.
-1.,10.,0.,0.,0.
-0.5,-10.,0.,0.,0.
-0.5,10.,0.,0.,0.
0.,-10.,0.,0.,0.
0.,10.,0.,0.,0.
0.5,-10.,0.,0.,0.
0.5,10.,0.,0.,0.
1.,-10.,0.,0.,0.
1.,10.,0.,0.,0.
1.5,-10.,0.,0.,0.
1.5,10.,0.,0.,0.
2.,-10.,0.,0.,0.
2.,10.,0.,0.,0.
2.5,-10.,0.,0.,0.
2.5,10.,0.,0.,0.
3.,-10.,0.,0.,0.
3.,10.,0.,0.,0.
3.5,-10.,0.,0.,0.
3.5,-9.5,0.71,0.71,0.71
3.5,9.5,0.71,0.71,0.71
3.5,10.,0.,0.,0.
4.,-10.,0.,0.,0.
4.,-9.5,0.71,0.71,0.71
4.,9.5,0.71,0.71,0.71
4.,10.,0.,0.,0.
4.5,-10.,0.,0.,0.
4.5,-9.5,0.71,0.71,0.71
4.5,-9.,0.71,0.71,0.71
4.5,9.,0.71,0.71,0.71
4.5,9.5,0.71,0.71,0.71
4.5,10.,0.,0.,0.
5.,-10.,0.,0.,0.
5.,-9.5,0.71,0.71,0.71
5.,-9.,0.71,0.71,0.71
5.,9.,0.71,0.71,0.71
5.,9.5,0.71,0.71,0.71
5.,10.,0.,0.,0.
5.5,-10.,0.,0.,0.
5.5,-9.5,0.71,0.71,0.71
5.5,-9.,0.71,0.71,0.71
5.5,-8.5,0.71,0.71,0.71
5.5,8.5,0.71,0.71,0.71
5.5,9.,0.71,0.71,0.71
5.5,9.5,0.71,0.71,0.71
5.5,10.,0.,0.,0.
6.,-10.,0.,0.,0.
6.,-9.5,0.71,0.71,0.71
6.,-9.,0.71,0.71,0.71
6.,-8.5,0.71,0.71,0.71
6.,-8.,0.71,0.71,0.71
6.,8.,0.71,0.71,0.71
6.,8.5,0.71,0.71,0.71
6.,9.,0.71,0.71,0.71
6.,9.5,0.71,0.71,0.71
6.,10.,0.,0.,0.
6.5,-10.,0.,0.,0.
6.5,-9.5,0.71,0.71,0.71
6.5,-9.,0.71,0.71,0.71
6.5,-8.5,0.71,0.71,0.71
6.5,-8.,0.71,0.71,0.71
6.5,8.,0.71,0.71,0.71
6.5,8.5,0.71,0.71,0.71
6.5,9.,0.71,0.71,0.71
6.5,9.5,0.71,0.71,0.71
6.5,10.,0.,0.,0.
7.,-10.,0.,0.,0.
7.,-9.5,0.71,0.71,0.71
7.,-9.,0.71,0.71,0.71
7.,-8.5,0.71,0.71,0.71
7.,-8.,0.71,0.71,0.71
7.,-7.5,0.71,0.71,0.71
7.,7.5,0.71,0.71,0.71
7.,8.,0.71,0.71,0.71
7.,8.5,0.71,0.71,0.71
7.,9.,0.71,0.71,0.71
7.,9.5,0.71,0.71,0.71
7.,10.,0.,0.,0.
7.5,-10.,0.,0.,0.
7.5,-9.5,0.71,0.71,0.71
7.5,-9.,0.71,0.71,0.71
7.5,-8.5,0.71,0.71,0.71
7.5,-8.,0.71,0.71,0.71
7.5,-7.5,0.71,0.71,0.71
7.5,-7.,0.71,0.71,0.71
7.5,7.,0.71,0.71,0.71
7.5,7.5,0.71,0.71,0.71
7.5,8.,0.71,0.71,0.71
7.5,8.5,0.71,0.71,0.71
7.5,9.,0.71,0.71,0.71
7.5,9.5,0.71,0.71,0.71
7.5,10.,0.,0.,0.
8.,-10.,0.,0.,0.
8.,-9.5,0.71,0.71,0.71
8.,-9.,0.71,0.71,0.71
8.,-8.5,0.71,0.71,0.71
8.,-8.,0.71,0.71,0.71
8.,-7.5,0.71,0.71,0.71
8.,-7.,0.71,0.71,0.71
8.,-6.5,0.71,0.71,0.71
8.,-6.,0.71,0.71,0.71
8.,6.,0.71,0.71,0.71
8.,6.5,0.71,0.71,0.71
8.,7.,0.71,0.71,0.71
8.,7.5,0.71,0.71,0.71
8.,8.,0.71,0.71,0.71
8.,8.5,0.71,0.71,0.71
8.,9.,0.71,0.71,0.71
8.,9.5,0.71,0.71,0.71
8.,10.,0.,0.,0.
8.5,-10.,0.,0.,0.
8.5,-9.5,0.71,0.71,0.71
8.5,-9.,0.71,0.71,0.71
8.5,-8.5,0.71,0.71,0.71
8.5,-8.,0.71,0.71,0.71
8.5,-7.5,0.71,0.71,0.71
8.5,-7.,0.71,0.71,0.71
8.5,-6.5,0.71,0.71,0.71
8.5,-6.,0.71,0.71,0.71
8.5,-5.5,0.71,0.71,0.71
8.5,5.5,0.71,0.71,0.71
8.5,6.,0.71,0.71,0.71
8.5,6.5,0.71,0.71,0.71
8.5,7.,0.71,0.71,0.71
8.5,7.5,0.71,0.71,0.71
8.5,8.,0.71,0.71,0.71
8.5,8.5,0.71,0.71,0.71
8.5,9.,0.71,0.71,0.71
8.5,9.5,0.71,0.71,0.71
8.5,10.,0.,0.,0.
9.,-10.,0.,0.,0.
9.,-9.5,0.71,0.71,0.71
9.,-9.,0.71,0.71,0.71
9.,-8.5,0.71,0.71,0.71
9.,-8.,0.71,0.71,0.71
9.,-7.5,0.71,0.71,0.71
9.,-7.,0.71,0.71,0.71
9.,-6.5,0.71,0.71,0.71
9.,-6.,0.71,0.71,0.71
9.,-5.5,0.71,0.71,0.71
9.,-5.,0.71,0.71,0.71
9.,-4.5,0.71,0.71,0.71
9.,4.5,0.71,0.71,0.71
9.,5.,0.71,0.71,0.71
9.,5.5,0.71,0.71,0.71
9.,6.,0.71,0.71,0.71
9.,6.5,0.71,0.71,0.71
9.,7.,0.71,0.71,0.71
9.,7.5,0.71,0.71,0.71
9.,8.,0.71,0.71,0.71
9.,8.5,0.71,0.71,0.71
9.,9.,0.71,0.71,0.71
9.,9.5,0.71,0.71,0.71
9.,10.,0.,0.,0.
9.5,-10.,0.,0.,0.
9.5,-9.5,0.71,0.71,0.71
9.5,-9.,0.71,0.71,0.71
9.5,-8.5,0.71,0.71,0.71
9.5,-8.,0.71,0.71,0.71
9.5,-7.5,0.71,0.71,0.71
9.5,-7.,0.71,0.71,0.71
9.5,-6.5,0.71,0.71,0.71
9.5,-6.,0.71,0.71,0.71
9.5,-5.5,0.71,0.71,0.71
9.5,-5.,0.71,0.71,0.71
9.5,-4.5,0.71,0.71,0.71
9.5,-4.,0.71,0.71,0.71
9.5,-3.5,0.71,0.71,0.71
9.5,3.5,0.71,0.71,0.71
9.5,4.,0.71,0.71,0.71
9.5,4.5,0.71,0.71,0.71
9.5,5.,0.71,0.71,0.71
9.5,5.5,0.71,0.71,0.71
9.5,6.,0.71,0.71,0.71
9.5,6.5,0.71,0.71,0.71
9.5,7.,0.71,0.71,0.71
9.5,7.5,0.71,0.71,0.71
9.5,8.,0.71,0.71,0.71
9.5,8.5,0.71,0.71,0.71
9.5,9.,0.71,0.71,0.71
9.5,9.5,0.71,0.71,0.71
9.5,10.,0.,0.,0.
10.,-10.,0.,0.,0.
10.,-9.5,0.,0.,0.
10.,-9.,0.,0.,0.
10.,-8.5,0.,0.,0.
10.,-8.,0.,0.,0.
10.,-7.5,0.,0.,0.
10.,-7.,0.,0.,0.
10.,-6.5,0.,0.,0.
10.,-6.,0.,0.,0.
10.,-5.5,0.,0.,0.
10.,-5.,0.,0.,0.
10.,-4.5,0.,0.,0.
10.,-4.,0.,0.,0.
10.,-3.5,0.,0.,0.
10.,-3.,0.,0.,0.
10.,-2.5,0.,0.,0.
10.,-2.,0.,0.,0.
10.,-1.5,0.,0.,0.
10.,-1.,0.,0.,0.
10.,-0.5,0.,0.,0.
10.,0.,0.,0.,0.
10.,0.5,0.,0.,0.
10.,1.,0.,0.,0.
10.,1.5,0.,0.,0.
10.,2.,0.,0.,0.
10.,2.5,0.,0.,0.
10.,3.,0.,0.,0.
10.,3.5,0.,0.,0.
10.,4.,0.,0.,0.
10.,4.5,0.,0.,0.
10.,5.,0.,0.,0.
10.,5.5,0.,0.,0.
10.,6.,0.,0.,0.
10.,6.5,0.,0.,0.
10.,7.,0.,0.,0.
10.,7.5,0.,0.,0.
10.,8.,0.,0.,0.
10.,8.5,0.,0.,0.
10.,9.,0.,0.,0.
10.,9.5,0.,0.,0.
10.,10.,0.,0.,0.
-9.5,-3.,0.5,0.5,0.15
-9.5,-2.5,0.5,0.5,0.15
-9.5,-2.,0.5,0.5,0.15
-9.5,-1.5,0.5,0.5,0.15
-9.5,-1.,0.5,0.5,0.15
-9.5,-0.5,0.5,0.5,0.15
-9.5,0.,0.5,0.5,0.15
-9.5,0.5,0.5,0.5,0.15
-9.5,1.,0.5,0.5,0.15
-9.5,1.5,0.5,0.5,0.15
-9.5,2.,0.5,0.5,0.15
-9.5,2.5,0.5,0.5,0.15
-9.5,3.,0.5,0.5,0.15
-9.,-4.,0.5,0.5,0.15
-9.,-3.5,0.5,0.5,0.15
-9.,-3.,0.5,0.5,0.15
-9.,-2.5,0.5,0.5,0.15
-9.,-2.,0.5,0.5,0.15
-9.,-1.5,0.5,0.5,0.15
-9.,-1.,0.5,0.5,0.15
-9.,-0.5,0.5,0.5,0.15
-9.,0.,0.5,0.5,0.15
-9.,0.5,0.5,0.5,0.15
-9.,1.,0.5,0.5,0.15
-9.,1.5,0.5,0.5,0.15
-9.,2.,0.5,0.5,0.15
-9.,2.5,0.5,0.5,0.15
-9.,3.,0.5,0.5,0.15
-9.,3.5,0.5,0.5,0.15
-9.,4.,0.5,0.5,0.15
-8.5,-5.,0.5,0.5,0.15
-8.5,-4.5,0.5,0.5,0.15
-8.5,-4.,0.5,0.5,0.15
-8.5,-3.5,0.5,0.5,0.15
-8.5,-3.,0.5,0.5,0.15
-8.5,-2.5,0.5,0.5,0.15
-8.5,-2.,0.5,0.5,0.15
-8.5,-1.5,0.5,0.5,0.15
-8.5,-1.,0.5,0.5,0.15
-8.5,-0.5,0.5,0.5,0.15
-8.5,0.,0.5,0.5,0.15
-8.5,0.5,0.5,0.5,0.15
-8.5,1.,0.5,0.5,0.15
-8.5,1.5,0.5,0.5,0.15
-8.5,2.,0.5,0.5,0.15
-8.5,2.5,0.5,0.5,0.15
-8.5,3.,0.5,0.5,0.15
-8.5,3.5,0.5,0.5,0.15
-8.5,4.,0.5,0.5,0.15
-8.5,4.5,0.5,0.5,0.15
-8.5,5.,0.5,0.5,0.15
-8.,-5.5,0.5,0.5,0.15
-8.,-5.,0.5,0.5,0.15
-8.,-4.5,0.5,0.5,0.15
-8.,-4.,0.5,0.5,0.15
-8.,-3.5,0.5,0.5,0.15
-8.,-3.,0.5,0.5,0.15
-8.,-2.5,0.5,0.5,0.15
-8.,-2.,0.5,0.5,0.15
-8.,-1.5,0.5,0.5,0.15
-8.,-1.,0.5,0.5,0.15
-8.,-0.5,0.5,0.5,0.15
-8.,0.,0.5,0.5,0.15
-8.,0.5,0.5,0.5,0.15
-8.,1.,0.5,0.5,0.15
-8.,1.5,0.5,0.5,0.15
-8.,2.,0.5,0.5,0.15
-8.,2.5,0.5,0.5,0.15
-8.,3.,0.5,0.5,0.15
-8.,3.5,0.5,0.5,0.15
-8.,4.,0.5,0.5,0.15
-8.,4.5,0.5,0.5,0.15
-8.,5.,0.5,0.5,0.15
-8.,5.5,0.5,0.5,0.15
-7.5,-6.5,0.5,0.5,0.15
-7.5,-6.,0.5,0.5,0.15
-7.5,-5.5,0.5,0.5,0.15
-7.5,-5.,0.5,0.5,0.15
-7.5,-4.5,0.5,0.5,0.15
-7.5,-4.,0.5,0.5,0.15
-7.5,-3.5,0.5,0.5,0.15
-7.5,-3.,0.5,0.5,0.15
-7.5,-2.5,0.5,0.5,0.15
-7.5,-2.,0.5,0.5,0.15
-7.5,-1.5,0.5,0.5,0.15
-7.5,-1.,0.5,0.5,0.15
-7.5,-0.5,0.5,0.5,0.15
-7.5,0.,0.5,0.5,0.15
-7.5,0.5,0.5,0.5,0.15
-7.5,1.,0.5,0.5,0.15
-7.5,1.5,0.5,0.5,0.15
-7.5,2.,0.5,0.5,0.15
-7.5,2.5,0.5,0.5,0.15
-7.5,3.,0.5,0.5,0.15
-7.5,3.5,0.5,0.5,0.15
-7.5,4.,0.5,0.5,0.15
-7.5,4.5,0.5,0.5,0.15
-7.5,5.,0.5,0.5,0.15
-7.5,5.5,0.5,0.5,0.15
-7.5,6.,0.5,0.5,0.15
-7.5,6.5,0.5,0.5,0.15
-7.,-7.,0.5,0.5,0.15
-7.,-6.5,0.5,0.5,0.15
-7.,-6.,0.5,0.5,0.15
-7.,-5.5,0.5,0.5,0.15
-7.,-5.,0.5,0.5,0.15
-7.,-4.5,0.5,0.5,0.15
-7.,-4.,0.5,0.5,0.15
-7.,-3.5,0.5,0.5,0.15
-7.,-3.,0.5,0.5,0.15
-7.,-2.5,0.5,0.5,0.15
-7.,-2.,0.5,0.5,0.15
-7.,-1.5,0.5,0.5,0.15
-7.,-1.,0.5,0.5,0.15
-7.,-0.5,0.5,0.5,0.15
-7.,0.,0.5,0.5,0.15
-7.,0.5,0.5,0.5,0.15
-7.,1.,0.5,0.5,0.15
-7.,1.5,0.5,0.5,0.15
-7.,2.,0.5,0.5,0.15
-7.,2.5,0.5,0.5,0.15
-7.,3.,0.5,0.5,0.15
-7.,3.5,0.5,0.5,0.15
-7.,4.,0.5,0.5,0.15
-7.,4.5,0.5,0.5,0.15
-7.,5.,0.5,0.5,0.15
-7.,5.5,0.5,0.5,0.15
-7.,6.,0.5,0.5,0.15
-7.,6.5,0.5,0.5,0.15
-7.,7.,0.5,0.5,0.15
-6.5,-7.5,0.5,0.5,0.15
-6.5,-7.,0.5,0.5,0.15
-6.5,-6.5,0.5,0.5,0.15
-6.5,-6.,0.5,0.5,0.15
-6.5,-5.5,0.5,0.5,0.15
-6.5,-5.,0.5,0.5,0.15
-6.5,-4.5,0.5,0.5,0.15
-6.5,-4.,0.5,0.5,0.15
-6.5,-3.5,0.5,0.5,0.15
-6.5,-3.,0.5,0.5,0.15
-6.5,-2.5,0.5,0.5,0.15
-6.5,-2.,0.5,0.5,0.15
-6.5,-1.5,0.5,0.5,0.15
-6.5,-1.,0.5,0.5,0.15
-6.5,-0.5,0.5,0.5,0.15
-6.5,0.,0.5,0.5,0.15
-6.5,0.5,0.5,0.5,0.15
-6.5,1.,0.5,0.5,0.15
-6.5,1.5,0.5,0.5,0.15
-6.5,2.,0.,1.,0.
-6.5,2.5,0.,1.,0.
-6.5,3.,0.,1.,0.
-6.5,3.5,0.,1.,0.
-6.5,4.,0.,1.,0.
-6.5,4.5,0.5,0.5,0.15
-6.5,5.,0.5,0.5,0.15
-6.5,5.5,0.5,0.5,0.15
-6.5,6.,0.5,0.5,0.15
-6.5,6.5,0.5,0.5,0.15
-6.5,7.,0.5,0.5,0.15
-6.5,7.5,0.5,0.5,0.15
-6.,-7.5,0.5,0.5,0.15
-6.,-7.,0.5,0.5,0.15
-6.,-6.5,0.5,0.5,0.15
-6.,-6.,0.5,0.5,0.15
-6.,-5.5,0.5,0.5,0.15
-6.,-5.,0.5,0.5,0.15
-6.,-4.5,0.5,0.5,0.15
-6.,-4.,0.5,0.5,0.15
-6.,-3.5,0.5,0.5,0.15
-6.,-3.,0.5,0.5,0.15
-6.,-2.5,0.5,0.5,0.15
-6.,-2.,0.5,0.5,0.15
-6.,-1.5,0.5,0.5,0.15
-6.,-1.,0.5,0.5,0.15
-6.,-0.5,0.5,0.5,0.15
-6.,0.,0.5,0.5,0.15
-6.,0.5,0.5,0.5,0.15
-6.,1.,0.5,0.5,0.15
-6.,1.5,0.,1.,0.
-6.,2.,0.,1.,0.
-6.,2.5,0.,1.,0.
-6.,3.,0.,1.,0.
-6.,3.5,0.,1.,0.
-6.,4.,0.,1.,0.
-6.,4.5,0.,1.,0.
-6.,5.,0.5,0.5,0.15
-6.,5.5,0.5,0.5,0.15
-6.,6.,0.5,0.5,0.15
-6.,6.5,0.5,0.5,0.15
-6.,7.,0.5,0.5,0.15
-6.,7.5,0.5,0.5,0.15
-5.5,-8.,0.5,0.5,0.15
-5.5,-7.5,0.5,0.5,0.15
-5.5,-7.,0.5,0.5,0.15
-5.5,-6.5,0.5,0.5,0.15
-5.5,-6.,0.5,0.5,0.15
-5.5,-5.5,0.5,0.5,0.15
-5.5,-5.,0.5,0.5,0.15
-5.5,-4.5,0.5,0.5,0.15
-5.5,-4.,0.5,0.5,0.15
-5.5,-3.5,0.5,0.5,0.15
-5.5,-3.,0.5,0.5,0.15
-5.5,-2.5,0.5,0.5,0.15
-5.5,-2.,0.5,0.5,0.15
-5.5,-1.5,0.5,0.5,0.15
-5.5,-1.,0.5,0.5,0.15
-5.5,-0.5,0.5,0.5,0.15
-5.5,0.,0.5,0.5,0.15
-5.5,0.5,0.5,0.5,0.15
-5.5,1.,0.5,0.5,0.15
-5.5,1.5,0.,1.,0.
-5.5,2.,0.,1.,0.
-5.5,2.5,0.,1.,0.
-5.5,3.,0.,1.,0.
-5.5,3.5,0.,1.,0.
-5.5,4.,0.,1.,0.
-5.5,4.5,0.,1.,0.
-5.5,5.,0.5,0.5,0.15
-5.5,5.5,0.5,0.5,0.15
-5.5,6.,0.5,0.5,0.15
-5.5,6.5,0.5,0.5,0.15
-5.5,7.,0.5,0.5,0.15
-5.5,7.5,0.5,0.5,0.15
-5.5,8.,0.5,0.5,0.15
-5.,-8.5,0.5,0.5,0.15
-5.,-8.,0.5,0.5,0.15
-5.,-7.5,0.5,0.5,0.15
-5.,-7.,0.5,0.5,0.15
-5.,-6.5,0.5,0.5,0.15
-5.,-6.,0.5,0.5,0.15
-5.,-5.5,0.5,0.5,0.15
-5.,-5.,0.5,0.5,0.15
-5.,-4.5,0.5,0.5,0.15
-5.,-4.,0.5,0.5,0.15
-5.,-3.5,0.5,0.5,0.15
-5.,-3.,0.5,0.5,0.15
-5.,-2.5,0.,0.,0.
-5.,-2.,0.5,0.5,0.15
-5.,-1.5,0.5,0.5,0.15
-5.,-1.,0.5,0.5,0.15
-5.,-0.5,0.5,0.5,0.15
-5.,0.,0.5,0.5,0.15
-5.,0.5,0.5,0.5,0.15
-5.,1.,0.5,0.5,0.15
-5.,1.5,0.,1.,0.
-5.,2.,0.,1.,0.
-5.,2.5,0.,1.,0.
-5.,3.,0.,1.,0.
-5.,3.5,0.,1.,0.
-5.,4.,0.,1.,0.
-5.,4.5,0.,1.,0.
-5.,5.,0.5,0.5,0.15
-5.,5.5,0.5,0.5,0.15
-5.,6.,0.5,0.5,0.15
-5.,6.5,0.5,0.5,0.15
-5.,7.,0.5,0.5,0.15
-5.,7.5,0.5,0.5,0.15
-5.,8.,0.5,0.5,0.15
-5.,8.5,0.5,0.5,0.15
-4.5,-8.5,0.5,0.5,0.15
-4.5,-8.,0.5,0.5,0.15
-4.5,-7.5,0.5,0.5,0.15
-4.5,-7.,0.5,0.5,0.15
-4.5,-6.5,0.5,0.5,0.15
-4.5,-6.,0.5,0.5,0.15
-4.5,-5.5,0.5,0.5,0.15
-4.5,-5.,0.5,0.5,0.15
-4.5,-4.5,0.5,0.5,0.15
-4.5,-4.,0.,0.,0.
-4.5,-3.5,0.,0.,0.
-4.5,-3.,0.,0.,0.
-4.5,-2.5,0.,0.,0.
-4.5,-2.,0.5,0.5,0.15
-4.5,-1.5,0.5,0.5,0.15
-4.5,-1.,0.5,0.5,0.15
-4.5,-0.5,0.5,0.5,0.15
-4.5,0.,0.5,0.5,0.15
-4.5,0.5,0.5,0.5,0.15
-4.5,1.,0.5,0.5,0.15
-4.5,1.5,0.,1.,0.
-4.5,2.,0.,1.,0.
-4.5,2.5,0.,1.,0.
-4.5,3.,0.,1.,0.
-4.5,3.5,0.,1.,0.
-4.5,4.,0.,1.,0.
-4.5,4.5,0.,1.,0.
-4.5,5.,0.5,0.5,0.15
